Queen Creek	Queen Creek	United States	33.24866	-111.6343	34614
Rio Rico	Rio Rico	United States	31.47148	-110.97648	18962
Sahuarita	Sahuarita	United States	31.95758	-110.95565	25707
San Luis	San Luis	United States	32.487	-114.78218	31520
Scottsdale	Scottsdale	United States	33.50921	-111.89903	236839
Sierra Vista	Sierra Vista	United States	31.55454	-110.30369	43355
Somerton	Somerton	United States	32.59644	-114.70968	15048
Sun City	Sun City	United States	33.59754	-112.27182	37499
Sun City West	Sun City West	United States	33.66198	-112.34127	24535
Surprise	Surprise	United States	33.63059	-112.33322	143148
Tanque Verde	Tanque Verde	United States	32.25174	-110.73731	16901
Tempe	Tempe	United States	33.41477	-111.90931	175826
Tempe Junction	Tempe Junction	United States	33.41421	-111.94348	158368
Tucson	Tucson	United States	32.22174	-110.92648	542629
Yuma	Yuma	United States	32.72532	-114.6244	95548
Adelanto	Adelanto	United States	34.58277	-117.40922	33166
Agoura	Agoura	United States	34.14306	-118.73787	20537
Agoura Hills	Agoura Hills	United States	34.13639	-118.77453	20915
Agua Caliente	Agua Caliente	United States	38.32408	-122.48804	27090
Alameda	Alameda	United States	37.77099	-122.26087	78630
Albany	Albany	United States	37.88687	-122.29775	19735
Alhambra	Alhambra	United States	34.09529	-118.12701	85551
Aliso Viejo	Aliso Viejo	United States	33.56504	-117.72712	50195
Altadena	Altadena	United States	34.18973	-118.13118	42777
Alum Rock	Alum Rock	United States	37.36605	-121.82718	15536
American Canyon	American Canyon	United States	38.17492	-122.2608	20554
Anaheim	Anaheim	United States	33.83529	-117.9145	350742
Antelope	Antelope	United States	38.70824	-121.32995	45770
Antioch	Antioch	United States	38.00492	-121.80579	110542
Apple Valley	Apple Valley	United States	34.50083	-117.18588	72174
Arcadia	Arcadia	United States	34.13973	-118.03534	58408
Arroyo Grande	Arroyo Grande	United States	35.11859	-120.59073	18108
Artesia	Artesia	United States	33.86585	-118.08312	16961
Arvin	Arvin	United States	35.20913	-118.82843	20876
Ashland	Ashland	United States	37.69465	-122.11385	21925
Atascadero	Atascadero	United States	35.48942	-120.67073	29819
Atwater Village	Atwater Village	United States	34.1164	-118.25646	15455
Atwater	Atwater	United States	37.34772	-120.60908	29237
Avocado Heights	Avocado Heights	United States	34.03612	-117.99118	15411
Azusa	Azusa	United States	34.13362	-117.90756	49690
Bakersfield	Bakersfield	United States	35.37329	-119.01871	373640
Baldwin Park	Baldwin Park	United States	34.08529	-117.9609	77071
Banning	Banning	United States	33.92557	-116.87641	30945
Barstow	Barstow	United States	34.89859	-117.02282	23692
Barstow Heights	Barstow Heights	United States	34.86971	-117.05615	24202
Bay Point	Bay Point	United States	38.02909	-121.96163	21534
Beaumont	Beaumont	United States	33.92946	-116.97725	43811
Bell	Bell	United States	33.97751	-118.18702	36205
Bell Gardens	Bell Gardens	United States	33.96529	-118.15146	43106
Bellflower	Bellflower	United States	33.88168	-118.11701	78441
Belmont	Belmont	United States	37.52021	-122.2758	27218
Benicia	Benicia	United States	38.04937	-122.15858	28167
Berkeley	Berkeley	United States	37.87159	-122.27275	120972
Beverly Hills	Beverly Hills	United States	34.07362	-118.40036	34869
Bloomington	Bloomington	United States	34.07029	-117.39588	23851
Blythe	Blythe	United States	33.6103	-114.59635	19208
Bostonia	Bostonia	United States	32.80755	-116.93642	15379
Boyle Heights	Boyle Heights	United States	34.0339	-118.20535	92785
Brawley	Brawley	United States	32.97866	-115.53027	25897
Brea	Brea	United States	33.91668	-117.90006	41944
Brentwood	Brentwood	United States	37.93187	-121.69579	58968
Brentwood	Brentwood	United States	34.05195	-118.47397	33312
Buena Park	Buena Park	United States	33.86751	-117.99812	83270
Burbank	Burbank	United States	34.18084	-118.30897	105319
Burlingame	Burlingame	United States	37.5841	-122.36608	30459
Calabasas	Calabasas	United States	34.15778	-118.63842	23058
Calexico	Calexico	United States	32.67895	-115.49888	40053
Camarillo	Camarillo	United States	34.21639	-119.0376	67608
Cameron Park	Cameron Park	United States	38.66879	-120.98716	18228
Campbell	Campbell	United States	37.28717	-121.94996	41117
Canoga Park	Canoga Park	United States	34.20112	-118.59814	60578
Canyon Country	Canyon Country	United States	34.42333	-118.47203	59530
Carlsbad	Carlsbad	United States	33.15809	-117.35059	114746
Carmichael	Carmichael	United States	38.61713	-121.32828	61762
Carson	Carson	United States	33.83141	-118.28202	93281
Castaic	Castaic	United States	34.48888	-118.62287	19015
Castro Valley	Castro Valley	United States	37.6941	-122.08635	61388
Cathedral City	Cathedral City	United States	33.77974	-116.46529	53826
Ceres	Ceres	United States	37.59493	-120.95771	47963
Cerritos	Cerritos	United States	33.85835	-118.06479	49975
Chatsworth	Chatsworth	United States	34.25723	-118.6012	41255
Chico	Chico	United States	39.72849	-121.83748	121345
Chinatown	Chinatown	United States	37.7966	-122.40858	100574
Chino	Chino	United States	34.01223	-117.68894	85595
Chino Hills	Chino Hills	United States	33.9938	-117.75888	78309
Chowchilla	Chowchilla	United States	37.123	-120.26018	18510
Chula Vista	Chula Vista	United States	32.64005	-117.0842	265757
Citrus Heights	Citrus Heights	United States	38.70712	-121.28106	87056
Claremont	Claremont	United States	34.09668	-117.71978	36283
Clearlake	Clearlake	United States	38.95823	-122.62637	15182
Clovis	Clovis	United States	36.82523	-119.70292	104180
Coachella	Coachella	United States	33.6803	-116.17389	44635
Coalinga	Coalinga	United States	36.13968	-120.36015	16564
Colton	Colton	United States	34.0739	-117.31365	54621
Compton	Compton	United States	33.89585	-118.22007	98462
Concord	Concord	United States	37.97798	-122.03107	128667
Corcoran	Corcoran	United States	36.09801	-119.5604	22477
Corona	Corona	United States	33.87529	-117.56644	164226
Coronado	Coronado	United States	32.68589	-117.18309	24812
Costa Mesa	Costa Mesa	United States	33.64113	-117.91867	113204
Covina	Covina	United States	34.09001	-117.89034	48984
Cudahy	Cudahy	United States	33.96057	-118.18535	24311
Culver City	Culver City	United States	34.02112	-118.39647	39717
Cupertino	Cupertino	United States	37.323	-122.03218	60572
Cypress	Cypress	United States	33.81696	-118.03729	49290
Daly City	Daly City	United States	37.70577	-122.46192	106562
Dana Point	Dana Point	United States	33.46697	-117.69811	34181
Danville	Danville	United States	37.82159	-121.99996	44400
Davis	Davis	United States	38.54491	-121.74052	67666
Delano	Delano	United States	35.76884	-119.24705	52733
Desert Hot Springs	Desert Hot Springs	United States	33.96173	-116.50353	28335
Diamond Bar	Diamond Bar	United States	34.02862	-117.81034	56897
Dinuba	Dinuba	United States	36.54328	-119.38707	23702
Dixon	Dixon	United States	38.44546	-121.8233	19390
Downey	Downey	United States	33.94001	-118.13257	114219
Duarte	Duarte	United States	34.13945	-117.97729	21990
Dublin	Dublin	United States	37.70215	-121.93579	57721
East Rancho Dominguez	East Rancho Dominguez	United States	33.89807	-118.19535	15135
East Hemet	East Hemet	United States	33.74002	-116.93891	17418
East Los Angeles	East Los Angeles	United States	34.0239	-118.17202	126496
East Palo Alto	East Palo Alto	United States	37.46883	-122.14108	29662
El Cajon	El Cajon	United States	32.79477	-116.96253	103679
El Centro	El Centro	United States	32.792	-115.56305	43956
El Cerrito	El Cerrito	United States	37.91576	-122.31164	23549
El Dorado Hills	El Dorado Hills	United States	38.68574	-121.08217	42108
El Monte	El Monte	United States	34.06862	-118.02757	116732
El Segundo	El Segundo	United States	33.91918	-118.41647	17037
Elk Grove	Elk Grove	United States	38.4088	-121.37162	166913
Encinitas	Encinitas	United States	33.03699	-117.29198	62930
Encino	Encino	United States	34.15917	-118.50119	44581
Escondido	Escondido	United States	33.11921	-117.08642	151038
Fair Oaks	Fair Oaks	United States	38.64463	-121.27217	30912
Fairfield	Fairfield	United States	38.24936	-122.03997	112970
Fallbrook	Fallbrook	United States	33.37642	-117.25115	30534
Florin	Florin	United States	38.49602	-121.40884	47513
Folsom	Folsom	United States	38.67796	-121.17606	76375
Fontana	Fontana	United States	34.09223	-117.43505	212704
Foothill Farms	Foothill Farms	United States	38.67877	-121.35114	33121
Foster City	Foster City	United States	37.55855	-122.27108	33477
Fountain Valley	Fountain Valley	United States	33.70918	-117.95367	56987
Fremont	Fremont	United States	37.54827	-121.98857	232206
Fresno	Fresno	United States	36.74773	-119.77237	542107
Fullerton	Fullerton	United States	33.87029	-117.92534	140847
Galt	Galt	United States	38.25464	-121.29995	25303
Garden Grove	Garden Grove	United States	33.77391	-117.94145	175393
Gardena	Gardena	United States	33.88835	-118.30896	60447
Gilroy	Gilroy	United States	37.00578	-121.56828	53231
Glen Avon	Glen Avon	United States	34.01168	-117.48477	20199
Glendale	Glendale	United States	34.14251	-118.25508	201020
Glendora	Glendora	United States	34.13612	-117.86534	52009
Goleta	Goleta	United States	34.43583	-119.82764	30944
Granite Bay	Granite Bay	United States	38.76323	-121.16384	20402
Greenfield	Greenfield	United States	36.3208	-121.24381	17184
Hacienda Heights	Hacienda Heights	United States	33.99307	-117.96868	54038
Hanford	Hanford	United States	36.32745	-119.64568	55659
Hawthorne	Hawthorne	United States	33.9164	-118.35257	88451
Hayward	Hayward	United States	37.66882	-122.0808	158289
Hemet	Hemet	United States	33.74761	-116.97307	83861
Hercules	Hercules	United States	38.01714	-122.28858	25314
Hermosa Beach	Hermosa Beach	United States	33.86224	-118.39952	19860
Hesperia	Hesperia	United States	34.42639	-117.30088	93295
Highland	Highland	United States	34.12834	-117.20865	54854
Hollister	Hollister	United States	36.85245	-121.4016	37462
Hollywood	Hollywood	United States	34.09834	-118.32674	167664
Huntington Beach	Huntington Beach	United States	33.6603	-117.99923	201899
Huntington Park	Huntington Park	United States	33.98168	-118.22507	59430
Imperial	Imperial	United States	32.84755	-115.56944	17095
Imperial Beach	Imperial Beach	United States	32.58394	-117.11308	27408
Indio	Indio	United States	33.7207	-116.21677	87533
Inglewood	Inglewood	United States	33.96168	-118.35313	111666
Irvine	Irvine	United States	33.66946	-117.82311	256927
Isla Vista	Isla Vista	United States	34.41333	-119.86097	23096
Koreatown	Koreatown	United States	34.05779	-118.30091	124281
La Cañada Flintridge	La Canada Flintridge	United States	34.19917	-118.18785	20246
La Habra	La Habra	United States	33.93196	-117.94617	62131
La Jolla	La Jolla	United States	32.84727	-117.2742	42808
La Mesa	La Mesa	United States	32.76783	-117.02308	60089
La Mirada	La Mirada	United States	33.91724	-118.01201	49520
La Palma	La Palma	United States	33.8464	-118.04673	15904
La Presa	La Presa	United States	32.70811	-116.99725	34169
La Puente	La Puente	United States	34.02001	-117.94951	40745
La Quinta	La Quinta	United States	33.66336	-116.31001	40476
La Verne	La Verne	United States	34.10084	-117.76784	32681
Ladera Ranch	Ladera Ranch	United States	33.57086	-117.63561	22980
Lafayette	Lafayette	United States	37.88576	-122.11802	25843
Laguna	Laguna	United States	38.42102	-121.42384	46621
Laguna Beach	Laguna Beach	United States	33.54225	-117.78311	23365
Laguna Hills	Laguna Hills	United States	33.61252	-117.71283	31748
Laguna Niguel	Laguna Niguel	United States	33.52253	-117.70755	65806
Laguna Woods	Laguna Woods	United States	33.6103	-117.72533	16406
Lake Elsinore	Lake Elsinore	United States	33.66808	-117.32726	61981
Lake Forest	Lake Forest	United States	33.64697	-117.68922	82492
Lakeside	Lakeside	United States	32.85727	-116.92225	20648
Lakewood	Lakewood	United States	33.85363	-118.13396	81611
Lamont	Lamont	United States	35.25968	-118.91427	15120
Lancaster	Lancaster	United States	34.69804	-118.13674	161103
Lathrop	Lathrop	United States	37.8227	-121.27661	20866
Lawndale	Lawndale	United States	33.88724	-118.35257	33430
Lemon Grove	Lemon Grove	United States	32.74255	-117.03142	26709
Lemoore	Lemoore	United States	36.30078	-119.78291	25647
Lennox	Lennox	United States	33.93807	-118.35258	22753
Lincoln	Lincoln	United States	38.89156	-121.29301	49757
Linda	Linda	United States	39.12767	-121.5508	17773
Live Oak	Live Oak	United States	36.98356	-121.98052	17158
Livermore	Livermore	United States	37.68187	-121.76801	88126
Lodi	Lodi	United States	38.1302	-121.27245	64596
Loma Linda	Loma Linda	United States	34.04835	-117.26115	24045
Lomita	Lomita	United States	33.79224	-118.31507	20785
Lompoc	Lompoc	United States	34.63915	-120.45794	44164
Long Beach	Long Beach	United States	33.76696	-118.18923	474140
Los Altos	Los Altos	United States	37.38522	-122.11413	30671
Los Angeles	Los Angeles	United States	34.05223	-118.24368	3820914
Los Banos	Los Banos	United States	37.05828	-120.84992	37457
Los Gatos	Los Gatos	United States	37.22661	-121.97468	30705
Lynwood	Lynwood	United States	33.93029	-118.21146	71989
Madera	Madera	United States	36.96134	-120.06072	64208
Manhattan Beach	Manhattan Beach	United States	33.88474	-118.41091	35818
Manteca	Manteca	United States	37.79743	-121.21605	75448
Marina	Marina	United States	36.6844	-121.80217	21229
Martinez	Martinez	United States	38.01937	-122.13413	38137
Maywood	Maywood	United States	33.98668	-118.18535	27888
Mead Valley	Mead Valley	United States	33.83335	-117.29615	18510
Menifee	Menifee	United States	33.72835	-117.14642	87174
Menlo Park	Menlo Park	United States	37.45383	-122.18219	33449
Merced	Merced	United States	37.30216	-120.48297	82436
Millbrae	Millbrae	United States	37.59855	-122.38719	22795
Milpitas	Milpitas	United States	37.42827	-121.90662	77604
Jurupa Valley	Jurupa Valley	United States	33.99251	-117.51644	21930
Mira Mesa	Mira Mesa	United States	32.9156	-117.14392	70000
Mission District	Mission District	United States	37.75993	-122.41914	47234
Mission Viejo	Mission Viejo	United States	33.60002	-117.672	97156
Modesto	Modesto	United States	37.6391	-120.99688	211266
Monrovia	Monrovia	United States	34.14806	-117.99895	37463
Montclair	Montclair	United States	34.07751	-117.68978	38690
Montebello	Montebello	United States	34.00946	-118.10535	63921
Monterey	Monterey	United States	36.60024	-121.89468	28338
Monterey Park	Monterey Park	United States	34.06251	-118.12285	61468
Moorpark	Moorpark	United States	34.28556	-118.88204	36104
Moraga	Moraga	United States	37.83493	-122.12969	17256
Moreno Valley	Moreno Valley	United States	33.93752	-117.23059	204198
Morgan Hill	Morgan Hill	United States	37.1305	-121.65439	42948
Mountain View	Mountain View	United States	37.38605	-122.08385	80435
Murrieta	Murrieta	United States	33.55391	-117.21392	109830
Napa	Napa	United States	38.29714	-122.28553	80434
National City	National City	United States	32.67811	-117.0992	61060
Newark	Newark	United States	37.52966	-122.04024	45336
Newport Beach	Newport Beach	United States	33.61891	-117.92895	87127
Nipomo	Nipomo	United States	35.04275	-120.476	16714
Norco	Norco	United States	33.93113	-117.54866	26289
North Highlands	North Highlands	United States	38.68574	-121.37217	42694
North Hollywood	North Hollywood	United States	34.17223	-118.37897	64587
Northridge	Northridge	United States	34.22834	-118.53675	68469
Norwalk	Norwalk	United States	33.90224	-118.08173	107140
Novato	Novato	United States	38.10742	-122.5697	55530
Oakdale	Oakdale	United States	37.76659	-120.84715	22259
Oakland	Oakland	United States	37.80437	-122.2708	419267
Oakley	Oakley	United States	37.99742	-121.71245	39813
Oceanside	Oceanside	United States	33.19587	-117.37948	175691
Oildale	Oildale	United States	35.41968	-119.01955	32684
Ontario	Ontario	United States	34.06334	-117.65089	171214
Orange	Orange	United States	33.78779	-117.85311	140992
Orangevale	Orangevale	United States	38.67851	-121.22578	33960
Orcutt	Orcutt	United States	34.86526	-120.436	28905
Orinda	Orinda	United States	37.87715	-122.17969	19279
Oroville	Oroville	United States	39.51394	-121.55776	16260
Oxnard	Oxnard	United States	34.1975	-119.17705	207254
Pacific Palisades	Pacific Palisades	United States	34.04806	-118.52647	23121
Pacifica	Pacifica	United States	37.61383	-122.48692	39260
Pacific Grove	Pacific Grove	United States	36.61774	-121.91662	15674
Palm Desert	Palm Desert	United States	33.72255	-116.37697	51869
Palm Springs	Palm Springs	United States	33.8303	-116.54529	47371
Palmdale	Palmdale	United States	34.57943	-118.11646	158351
Palo Alto	Palo Alto	United States	37.44188	-122.14302	66853
Paradise	Paradise	United States	39.75961	-121.62192	26476
Paramount	Paramount	United States	33.88946	-118.15979	55412
Parlier	Parlier	United States	36.61162	-119.52707	15138
Pasadena	Pasadena	United States	34.14778	-118.14452	142250
Paso Robles	Paso Robles	United States	35.62664	-120.691	27157
Patterson	Patterson	United States	37.4716	-121.12966	21498
Perris	Perris	United States	33.78252	-117.22865	74971
Petaluma	Petaluma	United States	38.23242	-122.63665	60438
Pico Rivera	Pico Rivera	United States	33.98307	-118.09673	64218
Pinole	Pinole	United States	38.00437	-122.29886	19269
Pittsburg	Pittsburg	United States	38.02798	-121.88468	69424
Placentia	Placentia	United States	33.87224	-117.87034	52495
Pleasant Hill	Pleasant Hill	United States	37.94798	-122.0608	34810
Pleasanton	Pleasanton	United States	37.66243	-121.87468	79510
Pomona	Pomona	United States	34.05529	-117.75228	153266
Port Hueneme	Port Hueneme	United States	34.14778	-119.19511	22423
Porterville	Porterville	United States	36.06523	-119.01677	56058
Poway	Poway	United States	32.96282	-117.03586	50157
Prunedale	Prunedale	United States	36.77579	-121.66967	17560
Ramona	Ramona	United States	33.04171	-116.86808	20292
Rancho Cordova	Rancho Cordova	United States	38.58907	-121.30273	71017
Rancho Cucamonga	Rancho Cucamonga	United States	34.1064	-117.59311	175236
Rancho Mirage	Rancho Mirage	United States	33.73974	-116.41279	18083
Rancho Palos Verdes	Rancho Palos Verdes	United States	33.74446	-118.38702	42732
Rancho Penasquitos	Rancho Penasquitos	United States	32.95949	-117.11531	60000
Rancho San Diego	Rancho San Diego	United States	32.74727	-116.9353	21208
Rancho Santa Margarita	Rancho Santa Margarita	United States	33.64086	-117.6031	49324
Redlands	Redlands	United States	34.05557	-117.18254	71035
Redondo Beach	Redondo Beach	United States	33.84918	-118.38841	68166
Redwood City	Redwood City	United States	37.48522	-122.23635	85288
Reedley	Reedley	United States	36.59634	-119.4504	25569
Reseda	Reseda	United States	34.20112	-118.53647	65000
Rialto	Rialto	United States	34.1064	-117.37032	103132
Richmond	Richmond	United States	37.93576	-122.34775	109708
Ridgecrest	Ridgecrest	United States	35.62246	-117.6709	28780
Rio Linda	Rio Linda	United States	38.69101	-121.44857	15106
Ripon	Ripon	United States	37.74159	-121.12438	15151
Riverbank	Riverbank	United States	37.73604	-120.93549	24122
Riverside	Riverside	United States	33.95335	-117.39616	317261
Rocklin	Rocklin	United States	38.79073	-121.23578	61213
Rohnert Park	Rohnert Park	United States	38.33964	-122.7011	42407
Rosamond	Rosamond	United States	34.86414	-118.16341	18150
Rosemead	Rosemead	United States	34.08057	-118.07285	54908
Rosemont	Rosemont	United States	38.55185	-121.36467	22681
Roseville	Roseville	United States	38.75212	-121.28801	130269
Rowland Heights	Rowland Heights	United States	33.97612	-117.90534	48993
Rubidoux	Rubidoux	United States	33.99613	-117.4056	34280
Sacramento	Sacramento	United States	38.58157	-121.4944	524943
Salinas	Salinas	United States	36.67774	-121.6555	157380
San Bernardino	San Bernardino	United States	34.10834	-117.28977	216108
San Bruno	San Bruno	United States	37.63049	-122.41108	43185
San Carlos	San Carlos	United States	37.50716	-122.26052	29931
San Clemente	San Clemente	United States	33.42697	-117.61199	65526
San Diego	San Diego	United States	32.71571	-117.16472	1404452
San Dimas	San Dimas	United States	34.10668	-117.80673	34630
San Fernando	San Fernando	United States	34.28195	-118.43897	24931
San Francisco	San Francisco	United States	37.77493	-122.41942	827526
San Gabriel	San Gabriel	United States	34.09611	-118.10583	40424
San Jacinto	San Jacinto	United States	33.78391	-116.95864	46951
San Jose	San Jose	United States	37.33939	-121.89496	997368
San Juan Capistrano	San Juan Capistrano	United States	33.50169	-117.66255	36454
San Leandro	San Leandro	United States	37.72493	-122.15608	90712
San Lorenzo	San Lorenzo	United States	37.67412	-122.13321	23452
San Luis Obispo	San Luis Obispo	United States	35.28275	-120.65962	47339
San Marcos	San Marcos	United States	33.14337	-117.16614	92931
San Mateo	San Mateo	United States	37.56299	-122.32553	103536
San Pablo	San Pablo	United States	37.96215	-122.34553	30407
San Pedro	San Pedro	United States	33.73585	-118.29229	83556
San Rafael	San Rafael	United States	37.97353	-122.53109	59162
San Ramon	San Ramon	United States	37.77993	-121.97802	76134
Sanger	Sanger	United States	36.70801	-119.55597	24950
Santa Ana	Santa Ana	United States	33.74557	-117.86783	310227
Santa Barbara	Santa Barbara	United States	34.42083	-119.69819	91842
Santa Clara	Santa Clara	United States	37.35411	-121.95524	126215
Santa Clarita	Santa Clarita	United States	34.39166	-118.54259	182371
Santa Cruz	Santa Cruz	United States	36.97412	-122.0308	64220
Santa Fe Springs	Santa Fe Springs	United States	33.94724	-118.08535	18026
Santa Maria	Santa Maria	United States	34.95303	-120.43572	105093
Santa Monica	Santa Monica	United States	34.01949	-118.49138	93220
Santa Paula	Santa Paula	United States	34.35417	-119.05927	30546
Santa Rosa	Santa Rosa	United States	38.44047	-122.71443	178127
Santee	Santee	United States	32.83838	-116.97392	57787
Saratoga	Saratoga	United States	37.26383	-122.02301	30968
Sawtelle	Sawtelle	United States	34.0363	-118.44949	39757
Seal Beach	Seal Beach	United States	33.74141	-118.10479	24619
Seaside	Seaside	United States	36.61107	-121.85162	33025
Selma	Selma	United States	36.57078	-119.61208	24414
North Hills	North Hills	United States	34.23639	-118.48472	56946
Shafter	Shafter	United States	35.50051	-119.27178	18336
Sherman Oaks	Sherman Oaks	United States	34.15112	-118.44925	52677
Simi Valley	Simi Valley	United States	34.26945	-118.78148	126788
Soledad	Soledad	United States	36.42469	-121.32632	25003
South El Monte	South El Monte	United States	34.05195	-118.04673	20878
South Gate	South Gate	United States	33.95474	-118.21202	96401
South Lake Tahoe	South Lake Tahoe	United States	38.93324	-119.98435	21706
South Pasadena	South Pasadena	United States	34.11612	-118.15035	26151
South San Francisco	South San Francisco	United States	37.65466	-122.40775	67271
South San Jose Hills	South San Jose Hills	United States	34.01279	-117.90478	20551
South Whittier	South Whittier	United States	33.95015	-118.03917	57156
South Yuba City	South Yuba City	United States	39.11656	-121.63913	15217
Spring Valley	Spring Valley	United States	32.74477	-116.99892	28205
Stanton	Stanton	United States	33.80252	-117.99312	38872
Stockton	Stockton	United States	37.9577	-121.29078	305658
Studio City	Studio City	United States	34.14862	-118.39647	34034
Suisun	Suisun	United States	38.23825	-122.04024	28111
Sun City	Sun City	United States	33.70919	-117.19726	19579
Sunland	Sunland	United States	34.26695	-118.3023	15316
Sunnyvale	Sunnyvale	United States	37.36883	-122.03635	155805
Sylmar	Sylmar	United States	34.30778	-118.44925	79614
Temecula	Temecula	United States	33.49364	-117.14836	110003
Temple City	Temple City	United States	34.10723	-118.05785	36365
Thousand Oaks	Thousand Oaks	United States	34.17056	-118.83759	129339
Torrance	Torrance	United States	33.83585	-118.34063	143592
Tracy	Tracy	United States	37.73987	-121.42618	87075
Truckee	Truckee	United States	39.32796	-120.18325	16299
Tujunga	Tujunga	United States	34.25223	-118.28841	26527
Tulare	Tulare	United States	36.20773	-119.34734	62315
Turlock	Turlock	United States	37.49466	-120.84659	72292
Tustin	Tustin	United States	33.74585	-117.82617	80583
North Tustin	North Tustin	United States	33.76446	-117.79394	24917
Twentynine Palms	Twentynine Palms	United States	34.13556	-116.05417	26025
Ukiah	Ukiah	United States	39.15017	-123.20778	15917
Union City	Union City	United States	37.59577	-122.01913	74494
Universal City	Universal City	United States	34.1389	-118.35341	105000
Upland	Upland	United States	34.09751	-117.64839	76443
Vacaville	Vacaville	United States	38.35658	-121.98774	96803
Valencia	Valencia	United States	34.44361	-118.60953	148456
Valinda	Valinda	United States	34.04529	-117.94367	22822
Vallejo	Vallejo	United States	38.10409	-122.25664	121692
Van Nuys	Van Nuys	United States	34.18667	-118.44897	136443
Venice	Venice	United States	33.99084	-118.46008	40885
Ventura	Ventura	United States	34.27834	-119.29317	96769
Victorville	Victorville	United States	34.53611	-117.29116	122225
Vincent	Vincent	United States	34.50055	-118.11646	15922
Visalia	Visalia	United States	36.33023	-119.29206	130104
Vista	Vista	United States	33.20004	-117.24254	100890
Walnut	Walnut	United States	34.02029	-117.86534	30237
Walnut Creek	Walnut Creek	United States	37.90631	-122.06496	68910
Walnut Park	Walnut Park	United States	33.96807	-118.22507	15966
Watsonville	Watsonville	United States	36.91023	-121.75689	53628
West Carson	West Carson	United States	33.82168	-118.29257	21699
West Covina	West Covina	United States	34.06862	-117.93895	108484
West Hollywood	West Hollywood	United States	34.09001	-118.36174	36222
West Puente Valley	West Puente Valley	United States	34.05168	-117.9684	22636
West Sacramento	West Sacramento	United States	38.58046	-121.53023	52721
Westminster	Westminster	United States	33.75918	-118.00673	92114
Westmont	Westmont	United States	33.9414	-118.3023	31853
Whittier	Whittier	United States	33.97918	-118.03284	87438
Wildomar	Wildomar	United States	33.59891	-117.28004	35632
Willowbrook	Willowbrook	United States	33.91696	-118.25507	35983
Wilmington	Wilmington	United States	33.78002	-118.26257	52000
Windsor	Windsor	United States	38.54713	-122.81638	27464
Winnetka	Winnetka	United States	34.21334	-118.57203	47000
Winter Gardens	Winter Gardens	United States	32.83116	-116.93336	20631
Woodland	Woodland	United States	38.67852	-121.7733	58567
Woodland Hills	Woodland Hills	United States	34.16834	-118.60592	70000
Yorba Linda	Yorba Linda	United States	33.88863	-117.81311	67973
Yuba City	Yuba City	United States	39.14045	-121.61691	66941
Yucaipa	Yucaipa	United States	34.03363	-117.04309	53328
Yucca Valley	Yucca Valley	United States	34.11417	-116.43224	21600
Arvada	Arvada	United States	39.80276	-105.08748	115368
Aurora	Aurora	United States	39.72943	-104.83192	359407
Brighton	Brighton	United States	39.98526	-104.82053	37585
Broomfield	Broomfield	United States	39.92054	-105.08665	65065
Cañon City	Canon City	United States	38.44098	-105.24245	16400
Castle Rock	Castle Rock	United States	39.37221	-104.85609	55591
Castlewood	Castlewood	United States	39.58471	-104.90109	25271
Centennial	Centennial	United States	39.57916	-104.87692	109741
Cimarron Hills	Cimarron Hills	United States	38.85861	-104.69886	16161
Clifton	Clifton	United States	39.09193	-108.44898	19889
Colorado Springs	Colorado Springs	United States	38.83388	-104.82136	456568
Columbine	Columbine	United States	39.58777	-105.06943	24280
Commerce City	Commerce City	United States	39.80832	-104.93387	53696
Denver	Denver	United States	39.73915	-104.9847	729019
Durango	Durango	United States	37.27528	-107.88007	18006
Englewood	Englewood	United States	39.64777	-104.98776	33082
Fountain	Fountain	United States	38.68222	-104.70081	27767
Golden	Golden	United States	39.75554	-105.2211	20330
Grand Junction	Grand Junction	United States	39.06387	-108.55065	60358
Greenwood Village	Greenwood Village	United States	39.61721	-104.95081	15663
Highlands Ranch	Highlands Ranch	United States	39.55388	-104.96943	96713
Ken Caryl	Ken Caryl	United States	39.57582	-105.11221	32438
Lafayette	Lafayette	United States	39.9936	-105.08971	27729
Lakewood	Lakewood	United States	39.70471	-105.08137	152597
Littleton	Littleton	United States	39.61332	-105.01665	46368
Louisville	Louisville	United States	39.97776	-105.13193	20396
Montrose	Montrose	United States	38.47832	-107.87617	19062
Northglenn	Northglenn	United States	39.88554	-104.9872	39197
Parker	Parker	United States	39.5186	-104.76136	49550
Pueblo	Pueblo	United States	38.25445	-104.60914	109412
Pueblo West	Pueblo West	United States	38.35	-104.72275	29637
Sherrelwood	Sherrelwood	United States	39.83776	-105.00137	18287
Southglenn	Southglenn	United States	39.58721	-104.95276	42268
Thornton	Thornton	United States	39.86804	-104.97192	133451
Westminster	Westminster	United States	39.83665	-105.0372	116317
Wheat Ridge	Wheat Ridge	United States	39.7661	-105.07721	31192
Dodge City	Dodge City	United States	37.7528	-100.01708	27912
Garden City	Garden City	United States	37.97169	-100.87266	27005
Liberal	Liberal	United States	37.04308	-100.921	20746
Alamogordo	Alamogordo	United States	32.89953	-105.96027	30753
Albuquerque	Albuquerque	United States	35.08449	-106.65114	564559
Carlsbad	Carlsbad	United States	32.42067	-104.22884	28957
Clovis	Clovis	United States	34.4048	-103.20523	39480
Farmington	Farmington	United States	36.72806	-108.21869	42871
Gallup	Gallup	United States	35.52808	-108.74258	23240
Hobbs	Hobbs	United States	32.70261	-103.13604	38416
